  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
3174.886   -1.055    1.215   -4.300    4.438    0.203   -0.406    0.680   -0.720 
3182.599   -0.024   -0.034    0.418   -0.570    4.460   -4.365    1.248   -1.087 
2908.330   -2.113   -2.215    2.444    2.548    2.394    2.144   -2.000   -2.052 
3070.558    2.212    2.212    2.356    2.896    1.710    1.165    2.551    2.606 
3077.970   -1.986   -2.434    2.429    1.682   -3.111   -2.915    1.521    1.549 
3113.003   -2.241   -2.685   -1.868   -1.593    1.929    2.103    2.876    2.647 
3147.722    0.544    0.037    4.256   -4.149   -1.099    2.069    0.315   -0.171 
3166.164   -1.265    1.301   -1.248    1.739   -3.995    4.005    0.997   -0.948 
3171.656    4.603   -4.080   -0.701    0.729   -1.179    1.200   -0.454    0.068 
3178.729   -0.603    0.436   -0.055    0.061   -0.799    0.995   -4.407    4.525 
2915.247    2.381    2.323   -2.200   -2.239   -2.237   -2.115    2.187    2.328 
3068.424    3.800    3.175    0.840    0.913    2.640    2.764    0.273   -0.637 
3068.670   -1.218   -0.505    2.218    2.145    0.602    0.931    3.461    4.076 
3104.890    1.463    1.149    3.521    2.835   -2.334   -3.231   -1.088   -0.749 
3148.665    2.579   -3.556    0.168    0.196   -1.456    0.743    3.458   -2.701 
3157.027    3.043   -3.236   -1.267    1.050    2.051   -1.523   -2.315    2.673 
3171.916   -1.093    1.055   -3.362    3.606    1.922   -2.296    1.904   -1.620 
3178.170    0.226    0.177   -2.398    3.022   -3.728    3.153   -1.555    0.939 
2905.052    2.211    2.527   -2.617   -2.297   -2.100   -2.161    2.005    1.942 
3062.257   -1.721   -2.393    2.302    1.643   -2.921   -2.932    1.934    1.873 
3076.959    2.696    2.621    2.900    2.907    1.294    1.332    1.901    1.844 
3108.483    1.920    1.733    1.055    1.693   -2.614   -2.171   -2.968   -3.251 
3142.325   -2.933    2.052   -3.373    3.955   -0.731    0.599   -0.072    0.604 
3159.156   -3.661    3.802    2.628   -2.233    0.622   -1.013   -0.606    0.255 
3164.842   -0.260    0.262    0.910   -1.126   -4.353    4.476   -0.399    0.582 
3181.023   -0.692    0.472    0.048   -0.105   -0.360    0.543    4.601   -4.454 
2926.482    2.241    2.205   -2.265   -2.273   -2.227   -2.228    2.312    2.343 
3082.152    0.722    0.642    2.804    2.869    1.018    1.428    3.432    3.120 
3089.803    2.769    2.719   -1.233   -1.384    3.301    3.385   -0.601   -0.790 
3117.244    2.830    2.797    2.323    2.513   -1.587   -1.906   -2.293   -1.683 
3169.098    0.021   -0.271    0.313   -0.411    2.468   -1.899   -3.668    4.285 
3175.760   -0.360    0.429    4.189   -3.938    1.570   -1.744    1.269   -1.246 
3181.402    1.258   -1.266   -1.873    1.904    3.597   -3.492    1.903   -1.754 
3184.924   -4.362    4.436   -0.886    0.904    0.986   -0.892    0.340   -0.215 
2903.573    1.990    2.071   -2.212   -2.315   -2.486   -2.537    2.248    2.015 
3062.935   -2.374   -2.447    2.235    2.215   -2.721   -3.024    1.409    1.009 
3075.711    1.841    1.859    2.184    2.815    2.083    1.154    2.954    2.739 
3107.667   -2.893   -2.486   -1.711   -2.297    2.157    1.327    2.373    2.591 
3141.620   -0.334    0.169    0.533   -0.117   -4.177    4.503   -0.436    1.652 
3158.027    1.220   -0.696    4.664   -4.103    0.210   -0.040    0.680   -0.671 
3168.929    2.715   -3.102   -1.316    0.840   -0.757    1.241    3.308   -3.060 
3175.895    3.365   -3.407   -0.323    0.249    0.415   -0.635   -2.905    3.144 
2911.664   -2.153   -2.043    2.229    2.353    2.394    2.273   -2.213   -2.322 
