  Ax   Bx   By   Cy   Cx   Dx   Dy   Ay   AQ   AL   BQ   BL   CQ   CL   DQ   DL
  4.   4.   0.   0.   1.    1.   3.   3.   5.   2.   2.  12.   0.   2.   8.   0. 
  0.   0.   6.   6.   0.    0.   6.   6.  30.   8.   8.  26.   0.   9.  18.   0. 
  8.   9.   0.   0.  16.   17.  21.  21.   3.   9.   0.   3.   3.   0.   3.   3. 
  1.   2.   9.   9.  10.   11.  21.  21.  28.   0.   0.   4.   4.   0.  10.   4. 
  6.   6.   1.   1.   5.    5.   0.   0.   0.  14.  10.  10.  13.  10.  10.   0. 
  1.   2.   4.   5.   6.    6.   0.   0.  14.   0.   0.  24.  18.   0.  10.  14. 
 26.  27.  30.  30.   0.    0.   3.   4.  10.   3.   0.  18.  18.   0.   0.  10. 
  0.   0.   3.   3.   0.    1.   3.   4.   1.   3.   3.   0.   0.   4.   3.   0. 
 21.  22.  20.  20.   0.    0.  12.  13.  12.  15.  15.  15.   0.  15.  15.   0. 
 15.  16.   0.   1.   0.    1.  16.  17.   0.   6.   0.   0.   0.   0.   2.   0. 
  2.   3.   0.   0.   5.    6.   8.   8.  14.   0.   0.   0.   0.   0.   0.   1. 
  0.   0.   1.   1.   0.    0.   1.   1.   0.   5.   4.   0.   6.   2.   2.  22. 
  0.   0.   0.   0.   0.    1.   0.   1.   0.  13.   2.   0.  20.   2.   2.  14. 
  0.   0.  32.  32.  34.   34.   3.   3.   4.   0.   0.   4.  20.   0.  20.   4. 
  0.   0.  20.  21.   0.    0.  20.  21.   0.   0.   0.  30.  11.   0.  24.   0. 
  0.   0.   1.   1.   0.    1.   1.   2.  16.   1.   0.  16.  16.   0.   0.  16. 
  0.   0.   7.   8.  12.   13.  20.  20.  35.   0.   0.  20.  20.  18.  17.  20. 
 13.  13.   0.   0.   8.    9.  14.  15.  33.  15.  15.   0.   0.  15.  15.  18. 
  9.  10.   0.   0.   6.    6.   3.   4.   0.  30.  25.   0.   0.   6.   6.  14. 
  4.   5.   4.   5.   0.    0.   0.   0.  10.   9.   0.  15.  16.   0.   0.  10. 
  4.   5.   2.   2.   2.    3.   0.   0.   7.  23.  28.   7.  13.   0.   0.   7. 
  0.   0.   1.   1.   0.    0.   1.   1.   8.   2.   2.  12.   0.  15.  18.   0. 
  0.   0.  13.  13.  10.   11.  12.  12.   6.   0.   0.   6.   6.   2.  39.   6. 
  5.   5.   0.   0.   7.    8.   2.   3.   0.  28.  14.   0.  13.  14.  14.   2. 
 23.  23.   0.   0.   2.    3.  20.  20.   1.   9.   0.   4.   1.   0.  10.   1. 
  3.   3.   0.   0.  12.   12.  14.  15.  23.   0.   0.   0.   0.   0.  13.   0. 
  6.   7.   0.   0.   6.    7.   0.   0.  27.   8.   8.  14.   0.  21.  16.   0. 
  0.   1.   4.   4.   5.    5.   0.   0.   0.   4.   8.   0.   7.   4.   4.  12. 
  3.   3.   8.   8.   9.    9.   0.   0.   0.  28.  28.   1.  25.  28.  28.   0. 
  0.   0.   4.   4.   0.    0.   4.   4.  12.  10.  35.   0.   0.  11.  10.  12. 
 30.  31.   2.   3.   1.    2.  34.  35.   0.   6.   0.   0.   0.   0.  30.   0. 
  9.  10.   5.   5.   4.    4.   0.   1.   8.   0.   0.  10.   6.   0.   0.   6. 
  0.   0.   1.   1.   1.    1.   1.   1.   0.   3.   3.   0.   0.   3.   3.   0. 
  0.   0.  13.  13.  11.   11.   2.   2.   0.   0.   6.   0.   0.  17.   0.  26. 
  0.   0.  22.  22.  13.   14.   8.   9.   4.   0.   8.   4.   4.   2.   0.   8. 
  0.   0.   9.   9.   0.    1.   8.   9.   0.   4.   8.   0.   0.   8.   4.  25. 
 17.  17.   0.   1.  18.   18.   0.   1.   0.  16.  16.   0.   0.  16.  16.   0. 
  6.   7.  17.  17.   0.    0.  10.  11.   0.  17.  13.   4.  31.  13.  13.   0. 
  1.   2.   9.   9.  10.   11.   0.   0.  10.   0.   7.  10.  12.   0.   0.  16. 
 29.  30.   8.   8.   2.    2.  19.  20.   0.   6.   5.  10.   0.   5.   5.   0. 
  0.   0.   7.   8.   0.    0.   7.   8.  18.   8.   8.  17.   0.  10.  18.   0. 
  5.   5.   2.   3.  13.   14.   6.   6.  26.   0.   0.  26.  26.   6.   9.  26. 
  5.   5.   9.   9.  19.   19.   5.   5.   8.   0.   0.   8.   8.  32.  15.   8. 
  3.   3.  11.  11.   5.    5.  19.  19.  29.   4.   4.   0.   0.   4.   4.  18. 
  6.   6.   1.   1.   0.    0.   7.   7.   0.  12.   5.   0.   0.   1.   1.  28. 
 10.  11.   0.   0.   2.    2.   8.   9.  16.  10.  11.   0.   0.  10.  10.  20. 
  0.   0.  24.  24.  19.   19.   5.   5.  10.   0.  10.  10.  10.   8.   0.  20. 
 18.  18.   1.   2.   9.    9.   7.   8.  15.   5.  15.   0.   0.   5.   5.   0. 
  0.   0.  15.  16.  15.   16.   0.   0.   0.   0.   0.  26.  10.   0.  12.   0. 
 14.  15.   8.   8.   2.    3.   4.   4.   2.  10.   0.   4.   2.   0.   0.   2. 
  7.   8.   9.   9.   0.    0.   6.   6.  20.   2.   0.  37.  20.   0.   0.  20. 
  3.   3.  15.  16.   0.    0.  18.  19.   4.   7.  10.   4.   4.   0.   0.   4. 
  8.   8.  19.  19.  10.   10.   1.   1.   4.   0.  19.   4.  23.   0.   0.   4. 
  5.   6.   5.   5.  13.   14.   3.   3.   6.   0.   0.   6.   6.   2.   0.  10. 
  0.   0.  13.  13.   9.    9.   4.   4.   0.  10.  20.   0.   0.  22.  10.  27. 
  8.   9.   3.   3.   0.    0.   9.   9.   2.  22.   0.   4.   2.   0.   0.   2. 
  0.   0.  10.  10.   7.    7.   3.   3.   0.   2.  24.   0.   5.   2.   2.  16. 
  0.   0.   1.   1.  19.   19.  20.  20.   0.  14.   7.   0.  12.   7.   7.   6. 
  0.   0.   7.   7.   5.    5.   2.   2.   8.   0.   0.  18.   8.   9.   0.   8. 
 10.  10.   0.   0.   4.    5.   5.   6.   7.   0.   0.   5.   1.   0.   7.   1. 
 19.  19.   0.   0.   7.    7.  12.  12.   8.  14.   0.  27.   8.   0.  12.   8. 
 11.  12.  10.  11.   1.    1.   0.   0.   0.  20.   1.  35.  12.   1.   1.   0. 
 12.  13.   0.   0.  12.   13.   1.   1.   0.   3.   3.   0.   0.   3.   3.   0. 
  1.   1.   0.   0.   1.    1.   0.   0.   0.  10.   3.   0.   1.   1.   1.   2. 
 11.  11.  24.  24.  20.   20.   0.   0.   9.   0.  23.   9.   9.  28.   0.   9. 
  7.   7.   0.   0.   7.    7.   0.   0.   0.  12.  24.   0.   8.   2.   2.   8. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.  12.  16.   0.  28.   0.   0.  12. 
 23.  23.  21.  21.   2.    2.   0.   0.   2.   0.   0.   1.   1.   7.   0.   1. 
 12.  12.   4.   5.   0.    0.  16.  17.  27.   0.   0.  17.   6.   0.   7.   6. 
  0.   0.  16.  16.   4.    4.  12.  12.   0.   6.   6.   2.   9.   6.   7.   0. 
 10.  11.   8.   9.  19.   20.   0.   1.   0.   4.   4.   0.   0.   6.   4.   4. 
  2.   3.   1.   1.   3.    4.   7.   7.   7.   4.   4.   0.   0.   4.   4.   4. 
  7.   8.   0.   0.  18.   18.  10.  11.  18.   0.   0.   2.   2.   1.   7.   2. 
 11.  12.   0.   0.  14.   15.   3.   3.  13.   2.   2.   0.   0.   7.   2.   0. 
  3.   3.   3.   4.   0.    0.   6.   7.   6.   3.   0.  15.   6.   0.  26.   6. 
 10.  10.   0.   0.   0.    0.  10.  10.  11.   6.  11.   0.   0.   6.   6.   4. 
 14.  15.  10.  10.  24.   25.   0.   0.  10.   0.   0.  16.  10.   0.  31.  10. 
 14.  14.   0.   1.  13.   13.   0.   1.   0.   3.   3.   0.   0.   3.   3.   0. 
  8.   8.   9.   9.   0.    0.   1.   1.   0.   4.  26.   0.  14.   2.   2.   0. 
  2.   2.   1.   1.   3.    3.   0.   0.   0.   3.   3.   1.   0.   5.  15.   0. 
 28.  28.   0.   0.  10.   10.  18.  18.  14.  12.   0.  26.  14.   0.  20.  14. 
 11.  11.   7.   7.   4.    4.   0.   0.   0.  15.  18.   0.   2.   6.   6.   0. 
  3.   3.  12.  12.  29.   30.  14.  14.   0.   7.   7.   0.  23.   7.   7.  21. 
 12.  12.   0.   1.  13.   13.   0.   1.   0.   7.   7.   0.   0.   7.   7.   0. 
  0.   0.  19.  19.  19.   19.  10.  10.   0.  15.  15.   0.   0.  18.  15.  23. 
  7.   8.   2.   3.  10.   10.   0.   0.   0.  13.  25.   0.   0.  22.  13.   6. 
 27.  28.   4.   4.  13.   13.  10.  11.  14.  15.   0.  32.  14.   0.   0.  14. 
  7.   8.   0.   0.   6.    6.   1.   2.   0.   6.   6.   2.   0.   6.  24.   0. 
  3.   3.   0.   0.   4.    4.   1.   1.   0.  11.   7.   0.  16.   7.  20.   0. 
  0.   0.   0.   1.   2.    2.   2.   2.   4.   0.   0.   1.   1.  40.  35.   1. 
  9.   9.  19.  19.  21.   21.   0.   0.   0.   0.   0.   0.  10.   0.   0.   0. 
  0.   0.   3.   4.   6.    6.  10.  10.  38.   0.   0.   0.   0.   5.  10.   0. 
  0.   0.  21.  21.  14.   14.  10.  10.   0.  18.  18.   0.  27.  18.  18.  16. 
  1.   1.   6.   6.  11.   11.  18.  18.  12.   0.   0.   2.   2.   0.  29.   2. 
  3.   3.   0.   0.   3.    3.   0.   0.   2.   0.   1.   0.   0.   0.   0.  28. 
 17.  17.  24.  25.  12.   12.   0.   0.   0.   2.   4.   0.   0.   2.   2.   0. 
 29.  30.   5.   5.   8.    8.  16.  16.   0.  10.   6.  14.   0.   6.   6.   0. 
 23.  23.  17.  18.  11.   11.   0.   0.   0.   0.   0.   3.   0.  12.   0.   0. 
  6.   6.   6.   6.   2.    2.   0.   0.   0.   4.   4.   2.   0.  14.   4.   0. 
  8.   9.  17.  17.   8.    9.   0.   0.   0.   0.   0.   0.   0.  10.   0.   0. 
  0.   0.   7.   8.   0.    0.   7.   8.   6.   3.   0.  12.  38.   0.  25.   6. 
  1.   1.   1.   1.   4.    5.   2.   3.  15.   0.   0.  15.  15.   6.   7.  15. 
  3.   3.   4.   4.  13.   13.   6.   6.   1.   0.   0.   1.  13.   0.   0.   2. 
  3.   4.   6.   7.  13.   14.   3.   4.   0.   3.   3.   0.  39.   3.  20.   0. 
 23.  24.   0.   0.   0.    0.  23.  24.  10.   0.   0.   8.   4.   0.   2.   4. 
  2.   2.   5.   5.   4.    5.  11.  12.  20.   0.   0.   0.   0.   0.   0.   0. 
  3.   4.   2.   2.   1.    1.   0.   1.   0.  10.   3.   0.   0.   2.   2.   0. 
 10.  11.   0.   0.  14.   15.   4.   4.   4.  14.  14.   0.   0.  24.  18.   0. 
  4.   4.  12.  12.  19.   19.   3.   3.   0.   6.   6.   0.  34.   6.   6.   6. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   1.   1.  25.   0.   3.   3.   0. 
  6.   7.   5.   6.  15.   16.   3.   4.   0.   9.   9.   0.  13.   9.   9.   2. 
  8.   8.   1.   1.  28.   28.  37.  37.  28.   4.   4.   0.   0.   4.  12.   0. 
  3.   3.   1.   1.   3.    3.   0.   0.   1.   0.   0.   1.   1.   0.   0.   1. 
  7.   8.   9.  10.   0.    0.  11.  11.  22.   0.   0.  30.  22.   0.   0.  22. 
 12.  13.   0.   0.  21.   21.  17.  18.   2.   5.   0.   2.   2.   0.  11.   2. 
  6.   7.  20.  20.   0.    0.  19.  20.  31.   0.  32.   3.   3.   0.   0.   3. 
  0.   0.   1.   2.   8.    9.  10.  10.   0.   4.   4.   0.   2.   4.  18.   0. 
  0.   0.  18.  18.  15.   15.   3.   3.   1.   0.   0.  27.  21.   0.   5.   1. 
  0.   1.   0.   0.   3.    3.   2.   3.  15.   0.   0.   2.   2.   9.   0.   8. 
 14.  15.   0.   0.   6.    6.  14.  15.   0.  29.   2.   0.   0.   2.   2.  13. 
 18.  18.  13.  13.   5.    5.   0.   0.  14.   0.  17.   0.   0.   8.   0.   0. 
  0.   0.  24.  24.  11.   11.  13.  13.   0.   7.  14.   0.   0.  28.   7.   4. 
  0.   0.   1.   1.   0.    0.   1.   1.   0.  12.   1.   0.   4.   1.   1.  11. 
 11.  11.   0.   0.  16.   16.   7.   7.   5.   5.   5.   0.   0.   5.   6.   0. 
  0.   0.   0.   0.   0.    0.   0.   0.   0.   9.   0.  21.  25.   0.  11.   0. 
 30.  31.  17.  17.   9.    9.   5.   5.  30.   4.   4.   2.   0.   4.   4.   0. 
  8.   9.   4.   4.   0.    0.  12.  13.  16.   0.   6.  11.  11.   0.   0.  18. 
 14.  15.   6.   6.   0.    0.   8.   9.  26.   0.  11.   0.   0.   0.   0.   0. 
  5.   6.   0.   0.   3.    4.   2.   2.  11.   0.   0.  15.   1.   0.   0.   1. 
 11.  12.   0.   0.   9.   10.  21.  21.   2.   0.   0.   0.   0.   0.   0.   9. 
  0.   0.   3.   4.   0.    1.   3.   3.   0.   7.   7.   2.   1.   7.  12.   0. 
  1.   1.   1.   2.   0.    0.   1.   2.   0.   3.   3.   0.   0.   3.   3.   0. 
 12.  12.  34.  34.  11.   11.  11.  11.   2.   0.   0.   4.   4.   0.   0.   2. 
  3.   4.   6.   7.   0.    0.   3.   3.   0.  11.   0.   3.  13.   0.   0.   0. 
  0.   0.  35.  35.  24.   25.  16.  16.   0.   6.   6.   0.   0.  30.   6.  13. 
 11.  11.   0.   0.  11.   11.   0.   0.  14.  22.   0.  14.  18.   0.  40.  14. 
  0.   0.  12.  13.   8.    8.  11.  12.   7.   0.   0.   7.   7.   3.   0.   8. 
 12.  13.   1.   1.   3.    3.   8.   9.   0.  28.   4.   0.   0.   2.   2.   0. 
  0.   0.   5.   5.   3.    3.   8.   8.   4.   8.   0.   4.  14.   0.   3.   4. 
  5.   5.   0.   0.   5.    5.   0.   0.  16.   0.   0.  26.  24.   0.  28.  16. 
  6.   7.  10.  10.   4.    5.   0.   0.  12.   0.   0.  22.  18.   0.   0.  12. 
 12.  12.  31.  31.  12.   12.   7.   7.   6.   0.   7.   6.   6.  14.   0.   6. 
  1.   2.   0.   1.   0.    1.   0.   1.   0.   1.   1.   0.   0.   1.   1.   0. 
  4.   4.   8.   8.   0.    0.   4.   4.   0.  31.  14.  38.   2.  14.  14.   0. 
 11.  12.  28.  28.  20.   21.   0.   0.  14.   0.   6.  14.  22.   0.   0.  14. 
  8.   9.   0.   0.  12.   13.   5.   5.  11.   6.   6.   0.   0.   6.   6.   1. 
 11.  11.  13.  13.   0.    0.   4.   4.  28.   0.  30.   6.   6.   0.   0.   6. 
  0.   0.   7.   7.  11.   12.   7.   8.  16.   0.   0.  16.  16.   3.   1.  16. 
  0.   0.  13.  14.   2.    3.  11.  11.   0.  13.  26.   0.  17.  13.  13.   2. 
  0.   0.  11.  11.   2.    2.   9.   9.  10.   0.  38.  10.  10.   7.   0.  10. 
  7.   7.   0.   0.   7.    7.   0.   0.  12.   0.   9.   0.   0.   9.   0.   6. 
  4.   4.   0.   0.   2.    2.   2.   2.  11.  23.   2.  11.  11.   0.   0.  19. 
  5.   6.  24.  24.  18.   19.   0.   0.   0.   0.   0.   9.   2.   0.   0.   0. 
  5.   6.   8.   9.   0.    0.   7.   7.   7.   5.   5.   4.   0.   5.   5.   0. 
  9.  10.   1.   2.   8.    8.   0.   0.   1.   8.   0.  10.   6.   0.   0.   1. 
  8.   8.   2.   3.   1.    2.  12.  12.   0.   9.   5.   0.   0.   5.   5.   2. 
 13.  14.   7.   8.  19.   19.   0.   0.   0.  23.  23.  20.  24.  23.  23.   0. 
  0.   0.  23.  23.  14.   14.  19.  19.   0.   6.   6.   0.   2.   6.   6.  16. 
  1.   1.  10.  11.  11.   12.   0.   0.   4.   0.  19.   4.   4.  29.   0.   8. 
  3.   3.   9.   9.   0.    0.   6.   6.   4.   2.   2.  12.   0.  36.   2.   0. 
  3.   3.   1.   1.   4.    4.   0.   0.   9.   0.  18.   9.   9.  14.   0.  13. 
  0.   0.  20.  21.  15.   15.  14.  15.   0.   3.   3.   0.  21.   3.  16.   0. 
 16.  16.  15.  15.   0.    0.  10.  10.   8.  16.  16.  25.   0.  16.  16.   0. 
  0.   0.   5.   5.   1.    1.   6.   6.  14.   8.   0.  14.  18.   0.  18.  14. 
 14.  14.   0.   0.  11.   11.  16.  17.  26.   4.   4.   0.   0.   4.   4.   3. 
  0.   0.   2.   2.   0.    0.   2.   2.   3.   2.  11.   0.   0.   2.   2.  22. 
 18.  18.   4.   5.   0.    0.  22.  23.   0.  12.  10.   0.   0.   6.   6.  21. 
  5.   6.   0.   0.   3.    3.   2.   3.  17.   0.   0.  22.  11.   0.   6.  11. 
  1.   1.   0.   0.   1.    1.   0.   0.   3.   7.   7.   4.   0.  37.  24.   0. 
  2.   2.  14.  14.   3.    3.  19.  19.   4.  10.   0.   4.   4.   0.   5.   4. 
  6.   6.   1.   1.   0.    0.   5.   5.   0.   0.   0.  12.   0.   0.   0.   0. 
 24.  24.   9.   9.   3.    4.  11.  12.  13.   0.   1.   1.   1.   0.   0.   1. 
  9.   9.  32.  32.   6.    7.  16.  17.   6.   0.   0.  40.   6.  13.   0.   6. 
 21.  22.   8.   8.   0.    0.  20.  20.   0.   7.  16.   0.   0.   3.   3.   0. 
  0.   0.  10.  10.   6.    6.   4.   4.   1.   0.   0.  10.   1.   5.  14.   1. 
  0.   0.  21.  21.  12.   12.   9.   9.   0.  18.  24.   0.   3.  18.  18.  24. 
  0.   0.   5.   6.  15.   15.   9.  10.   0.   0.   0.   0.  10.   0.   3.   0. 
 10.  10.  12.  12.   0.    0.   6.   6.   0.  24.   0.  22.   0.   0.   0.   0. 
  0.   0.  16.  17.  28.   28.  18.  19.   2.   0.   0.   2.   2.   0.   0.  16. 
  1.   2.   6.   6.   2.    2.   2.   3.   6.   0.  17.   6.   6.   2.   0.   6. 
  4.   5.  15.  16.  13.   13.  33.  33.  18.   5.   0.  18.  18.   0.   1.  18. 
  4.   5.   3.   3.   1.    2.   0.   0.   7.  26.   0.  25.  10.   0.   0.   7. 
  3.   3.  17.  17.  20.   20.   0.   0.   0.   0.   0.   6.   0.  15.   2.   0. 
  0.   0.   2.   2.   0.    0.   2.   2.   2.   0.   3.   0.   0.  11.   0.   8. 
  1.   2.   3.   4.   5.    6.   0.   1.   0.  14.  14.   0.   0.  20.  22.   0. 
  0.   0.  10.  10.   0.    0.  10.  10.   0.  12.  16.   0.  12.   8.   8.   3. 
  0.   0.  12.  12.  14.   15.  17.  17.   0.   4.   4.   0.   7.   4.  30.   0. 
  0.   0.  21.  21.  17.   17.  12.  12.   3.   0.   0.   3.   3.  11.   0.  13. 
 11.  11.  23.  24.   1.    1.  12.  12.  15.   0.  15.  15.  15.  31.   0.  15. 
  1.   2.   5.   6.   0.    0.   4.   4.   0.  15.   6.  23.   2.   6.   6.   0. 
 14.  14.   0.   0.  11.   11.   3.   3.   6.   1.   1.  12.   0.   1.   4.   0. 
  0.   0.   5.   6.   5.    5.   3.   4.  27.   0.   0.  27.  34.   0.   4.  27. 
  3.   3.  29.  30.  17.   17.  10.  10.   0.  10.  10.  14.   0.  24.  10.   0. 
 18.  18.  16.  16.   2.    2.   0.   0.   0.  14.   0.  26.  37.   0.   0.   0. 
  0.   0.  10.  10.  10.   10.   0.   0.   0.   0.   0.   2.  24.   0.   9.   0. 
 18.  18.  11.  11.   7.    7.   0.   0.  19.   0.   0.  11.   4.  14.   0.   4. 
  0.   0.  11.  11.   0.    0.  11.  11.  20.  14.  12.  20.  31.   0.   0.  32. 
  4.   4.   0.   0.  13.   13.   9.   9.  28.   0.   0.   1.   1.   2.   0.  10. 
  0.   0.  14.  14.   9.    9.  23.  23.   7.   0.   0.   0.   0.  20.   2.   0. 
 17.  17.  11.  11.   0.    0.  28.  28.  25.  14.  17.   0.   0.  14.  14.  20. 
  4.   5.  11.  11.   6.    7.  22.  22.   6.   4.   0.   6.   6.   0.   0.   6. 
 11.  11.   4.   4.   7.    7.   0.   0.   0.  22.   5.   9.   6.   5.   5.   0. 
 15.  15.  12.  12.  27.   27.   0.   0.   0.   6.   9.   0.  10.   6.   6.   4. 
  8.   8.   0.   0.  15.   15.  22.  23.  13.   2.   2.   0.   0.   2.   2.   2. 
  3.   3.   0.   0.   9.    9.  12.  12.  22.   0.   0.   0.   0.   0.   3.   0. 
  7.   7.   0.   0.   7.    7.   0.   0.  30.   0.   0.  30.  22.  11.  14.  22. 
  5.   6.  10.  11.   0.    0.  13.  13.   0.  12.  20.   0.   0.   9.   9.   0. 
  0.   0.  17.  17.  10.   10.  11.  11.   0.  25.  25.   0.  12.  25.  25.  27. 
  0.   0.  12.  12.   0.    0.  12.  12.   0.  16.  15.   0.   3.   8.   8.  38. 
 15.  15.   2.   2.   0.    0.  17.  17.  28.   2.   2.  30.   0.   2.  25.   0. 
  0.   0.  16.  16.  12.   13.  20.  20.   0.   2.   2.   0.  27.   2.   4.   0. 
  0.   0.  11.  12.   1.    2.  10.  10.   0.  10.  14.   0.  29.  10.  10.   7. 
  0.   0.   8.   8.   5.    5.  13.  13.  18.   0.   0.  11.  11.   1.   1.  11. 
  3.   4.   0.   0.  16.   17.  13.  13.   0.   2.   2.   0.   0.  19.   2.   2. 
  6.   7.   0.   0.   6.    7.   0.   0.   1.   2.  11.   0.   0.   7.   2.   7. 
  2.   2.   2.   3.   6.    6.  10.  11.  12.   0.   0.   3.   3.   0.   0.   3. 
 16.  17.   9.   9.   0.    0.  10.  10.  14.   0.  28.  10.  10.   0.   0.  10. 
  2.   2.   0.   0.  13.   13.  11.  11.   0.   0.   0.   0.   0.  33.   0.   1. 
  1.   2.   3.   3.   0.    0.   4.   5.   8.   0.  10.   0.   0.   0.   0.  12. 
  4.   4.   2.   2.   5.    5.   0.   0.   0.  19.  19.  18.   0.  20.  19.   0. 
 19.  19.  11.  11.   0.    0.  28.  28.   0.  15.  10.   0.   0.  10.  10.   0. 
  2.   2.   8.   8.  10.   10.  19.  20.  23.   2.   0.  23.  23.   0.  36.  23. 
  2.   2.   2.   2.   0.    0.   4.   4.  15.   0.   0.  20.   1.   0.  12.   1. 
  6.   6.   0.   0.  16.   16.  19.  20.  27.  16.  16.   0.   0.  16.  22.   0. 
  0.   0.  30.  30.  19.   19.  11.  11.   6.   0.  16.   6.   8.   0.   0.   7. 
  0.   1.  10.  10.   0.    0.  10.  11.   0.   9.  10.   0.   0.   9.   9.   1. 
  0.   0.  18.  18.   6.    7.  24.  25.  17.  21.   0.  17.  17.   0.   0.  27. 
  3.   4.   0.   0.   3.    4.   1.   1.   0.   3.   3.   0.   0.   3.   3.   0. 
  1.   1.   3.   3.   4.    4.   0.   0.   0.   2.   4.   0.   0.   8.   2.   4. 
 15.  15.   0.   0.  15.   15.   0.   0.   0.   4.   4.  15.  15.   4.  26.   0. 
  3.   3.  16.  16.  10.   10.   3.   3.   5.   0.   4.   5.   5.   9.   0.   5. 
 12.  12.   0.   0.  17.   17.   5.   5.   6.   9.   9.   0.   0.  13.  26.   0. 
  9.   9.   1.   1.   5.    5.  14.  15.   2.  18.   0.   2.   2.   0.  35.   2. 
 22.  22.   8.   8.  14.   14.   0.   0.  11.   2.  36.  11.  24.   0.   0.  11. 
 21.  22.   0.   0.  21.   22.   0.   0.  21.   2.   2.  17.   0.  28.   4.   0. 
  0.   0.  18.  19.   6.    7.  21.  21.   0.   1.   1.   0.   0.  10.   1.  14. 
  3.   3.   0.   0.   3.    3.   0.   0.   4.   1.   0.   4.   4.   0.   1.   4. 
  3.   3.   0.   0.   7.    7.   4.   4.   4.  26.   0.   4.  33.   0.   6.   4. 
  5.   5.  16.  17.   3.    4.   8.   8.   0.   4.   4.   1.   4.   4.   4.   0. 
  0.   0.  10.  10.   7.    7.  11.  11.   0.   3.   3.   0.  36.   3.   3.  12. 
  2.   2.   0.   0.   2.    2.   0.   0.   3.  16.   0.   4.  20.   0.  16.   3. 
 11.  12.   0.   1.   9.   10.   1.   2.  16.   8.  32.  16.  16.   0.   0.  16. 
  0.   0.   3.   4.  24.   24.  24.  25.   3.   0.   0.   3.   3.  21.   9.   3. 
  0.   0.   0.   0.   0.    0.   0.   0.   8.   0.   0.  17.   0.  19.   5.   0. 
  0.   0.   1.   1.   0.    0.   1.   1.   0.  22.   2.  40.   8.   2.  26.   0. 
  0.   0.   5.   6.  12.   12.  13.  14.   1.   0.   0.   1.  24.   0.   0.  17. 
 10.  11.  10.  11.   0.    0.   0.   0.  24.   0.   8.   0.   0.   3.   0.   0. 
 10.  11.  17.  17.   5.    5.   1.   2.   0.   4.   4.  22.   0.  28.   4.   0. 
  0.   0.   3.   3.   0.    0.   3.   3.   0.   5.   5.   0.  14.   4.   4.  32. 
  6.   6.   8.   8.   0.    0.   2.   2.  10.   0.   0.  21.   4.  14.   0.   4. 
  4.   4.   2.   2.   0.    0.   6.   6.   0.  10.   8.   0.   0.   8.   8.   0. 
  0.   0.   1.   2.   1.    1.   1.   2.   0.   0.   0.   0.   1.   0.   0.  10. 
  0.   0.   4.   4.   3.    4.   2.   2.  18.   0.   0.  18.  18.  19.   2.  18. 
 15.  15.   0.   0.  24.   24.   9.   9.  12.  10.  10.   0.   0.  10.  24.   0. 
 14.  14.  22.  23.   0.    0.  22.  23.   4.   0.   0.   1.   0.   0.   0.   0. 
  3.   3.   0.   1.   4.    4.   0.   1.   0.   1.   1.   0.   0.   1.   1.   0. 
  2.   2.   9.   9.  22.   22.  11.  11.   0.   3.   3.   0.   0.  31.   3.   3. 
  0.   0.   1.   1.   9.    9.  10.  10.   2.   1.   1.   0.   0.   4.   1.  39. 
  4.   4.   0.   0.   4.    4.   0.   0.  15.   2.  10.   0.   0.  18.   2.  34. 
  3.   3.  14.  14.   0.    0.  11.  11.   8.   9.   8.   8.  20.   0.   0.   8. 
  0.   0.   7.   7.   0.    1.   7.   8.  31.   8.   8.   0.   0.  22.   8.   1. 
  0.   0.   8.   8.   7.    7.   1.   1.   0.   2.   2.  16.   0.   3.  27.   0. 
  1.   2.  17.  17.  18.   18.   0.   0.   3.   0.  20.   3.   8.   0.   0.  23. 
  4.   4.   0.   1.   3.    4.   0.   0.   0.   8.   8.   0.   1.   8.   8.   0. 
  1.   1.   7.   7.   0.    0.   6.   6.  15.   0.   0.   4.   4.  24.   0.   4. 
  1.   1.   2.   3.   0.    0.   1.   2.   0.   5.   9.   0.   7.   3.   3.   0. 
 14.  15.   0.   0.  14.   14.   1.   2.   2.   9.   9.   0.   0.   9.  13.   0. 
 12.  12.  24.  25.   9.    9.   3.   3.   0.   8.   8.  18.   0.  15.   8.   0. 
 10.  10.   0.   0.  10.   10.   0.   0.  10.  16.  16.   0.   0.  29.  16.  24. 
  0.   0.   0.   0.   0.    0.   0.   0.  10.   0.   0.  15.   0.  12.  18.   0. 
  3.   3.   0.   0.   5.    5.   2.   2.   3.   0.   0.   3.   7.   0.  27.   3. 
  8.   8.   5.   6.   2.    3.   0.   0.   1.  12.  12.   2.   0.  18.  12.   0. 
  1.   1.   1.   2.   0.    0.   0.   1.   0.  30.  31.   0.   8.  19.  19.   0. 
  0.   0.   5.   6.   6.    6.  11.  12.  30.   2.   2.   0.   0.  10.  20.   0. 
 32.  32.   8.   9.  10.   11.  13.  13.  34.   2.  14.   0.   0.   2.   2.   0. 
  8.   8.   3.   3.  35.   36.  24.  24.   0.   0.   0.   0.   0.  20.   8.   0. 
  5.   6.   0.   1.  13.   13.  19.  19.   0.  10.   2.   0.   0.   2.  19.   0. 
  1.   2.   0.   0.   1.    1.   0.   1.   0.   4.   5.   0.   0.   4.   4.   1. 
