  frez       Ax       Bx       By       Cy       Cx      Dx        Dy       Ay
4287.998   -0.364    0.343   -0.393    0.340   -3.191    3.159    2.069   -2.117 
4292.032    0.532   -0.608    1.995   -1.969    1.542   -1.603    2.836   -2.822 
4305.146    1.599   -1.634    2.802   -2.798   -1.479    1.454   -1.465    1.465 
4277.474    0.036   -0.089    0.795   -0.789   -3.081    3.091    2.091   -2.141 
4281.209   -1.189    1.242   -0.447    0.414   -2.095    2.154   -2.928    2.890 
4286.802   -1.111    1.059    3.617   -3.581    0.569   -0.575   -0.501    0.486 
4302.650    3.485   -3.475    0.981   -0.930   -0.504    0.516   -1.184    1.240 
4280.702    2.005   -2.073    0.093   -0.065   -1.108    1.041    3.078   -3.035 
4286.666   -1.763    1.707    3.153   -3.174   -1.106    1.083    0.659   -0.716 
4292.730    1.717   -1.735    1.991   -1.940    2.784   -2.819   -0.180    0.263 
4304.956    2.144   -2.129    0.913   -0.895   -2.105    2.155   -2.203    2.190 
4285.505   -2.841    2.806    2.370   -2.399    0.864   -0.902   -0.536    0.511 
4290.641   -2.119    2.147   -1.497    1.413   -2.823    2.850    0.073   -0.148 
4296.194    0.634   -0.704    1.940   -1.952   -1.427    1.352    2.930   -2.936 
4308.949    1.319   -1.317    1.769   -1.778   -1.993    2.004   -2.437    2.419 
4290.698    3.293   -3.278   -1.448    1.479   -0.233    0.228    1.351   -1.300 
4292.144   -1.173    1.210   -3.001    2.967   -1.962    2.015   -0.702    0.652 
4295.277   -0.495    0.441    1.426   -1.466   -2.699    2.655    2.275   -2.322 
4308.090   -1.533    1.499   -1.257    1.269    1.881   -1.908    2.699   -2.699 
4282.790    0.243   -0.275   -0.828    0.767   -3.149    3.104    2.018   -2.083 
4293.954   -0.916    0.835    3.271   -3.280    0.226   -0.307    1.778   -1.792 
4295.985    2.903   -2.927   -0.354    0.421    1.572   -1.595    1.934   -1.869 
4310.382    2.337   -2.335    1.808   -1.794   -1.530    1.534   -1.926    1.939 
4275.907   -0.534    0.605   -0.752    0.742    0.440   -0.391   -3.678    3.690 
4282.815   -0.675    0.627    3.404   -3.380    1.595   -1.625   -0.405    0.412 
4289.043    1.379   -1.366   -1.233    1.290    3.329   -3.318    0.443   -0.387 
4304.409   -3.486    3.486   -1.027    0.989    0.943   -0.940    0.820   -0.867 
4271.033    1.115   -1.044   -3.591    3.607   -0.658    0.719   -0.052    0.067 
4287.048   -2.551    2.596   -0.751    0.709    0.062   -0.015   -2.770    2.727 
4288.106   -1.402    1.374    0.169   -0.239   -3.370    3.353    1.164   -1.238 
4302.028    2.251   -2.220    1.036   -1.028   -1.703    1.723   -2.385    2.402 
4283.055   -0.087    0.093   -1.152    1.092   -3.514    3.525    0.983   -1.046 
4285.034    3.577   -3.561   -1.222    1.278    0.442   -0.429    0.485   -0.428 
4295.637    0.603   -0.684    2.746   -2.736   -0.180    0.097    2.615   -2.604 
4306.839   -1.238    1.239   -2.103    2.100    1.435   -1.452    2.599   -2.588 
4275.513    0.935   -0.998   -0.218    0.203   -1.757    1.694    3.262   -3.274 
4283.560   -1.026    1.074   -1.456    1.383   -3.074    3.110   -1.443    1.379 
4294.744   -2.512    2.465    2.767   -2.817   -0.711    0.660    0.523   -0.577 
4305.656    2.553   -2.557    2.216   -2.210   -1.302    1.276   -1.274    1.309 
4292.785   -2.050    2.072    0.930   -0.937    1.296   -1.266   -2.837    2.823 
4294.745    1.003   -0.939   -3.139    3.156   -0.381    0.460   -1.931    1.932 
4296.472   -2.707    2.709   -0.869    0.802   -2.533    2.538    0.513   -0.587 
4309.917   -1.494    1.495   -1.800    1.826    2.560   -2.557    1.657   -1.636 
4276.873   -3.382    3.401    0.991   -1.048    0.178   -0.158   -1.471    1.406 
4285.438   -0.961    0.898    1.225   -1.267   -2.083    2.014    2.824   -2.859 
4291.436   -0.825    0.879   -3.110    3.073   -2.044    2.094   -0.436    0.389 
4303.471   -1.240    1.246   -1.597    1.607    2.481   -2.512    2.114   -2.074 
4276.245   -0.097    0.106   -1.035    0.956   -3.204    3.197    1.815   -1.870 
4286.789   -0.352    0.292    1.893   -1.871    1.159   -1.254    3.118   -3.073 
4292.444   -3.354    3.363    1.380   -1.442   -0.842    0.829   -0.903    0.861 
4306.002    1.802   -1.858    2.878   -2.860   -1.516    1.489   -0.967    0.952 
4277.355   -2.545    2.513    2.386   -2.439    0.583   -0.610   -1.468    1.409 
4283.565    1.159   -1.250    2.512   -2.479    0.916   -0.998    2.482   -2.446 
4293.965   -1.678    1.634    0.052   -0.124   -2.939    2.910    1.819   -1.894 
4305.811   -2.036    2.012   -1.606    1.624    2.225   -2.214    1.753   -1.775 
4282.968    1.761   -1.704   -2.691    2.679   -2.023    2.081    0.512   -0.519 
4289.394   -2.995    3.006   -0.285    0.187   -2.328    2.342   -0.492    0.404 
4296.031    0.321   -0.395    1.772   -1.789   -1.283    1.204    3.146   -3.154 
4309.375    1.606   -1.608    2.066   -2.076   -1.878    1.872   -2.097    2.092 
4281.606   -2.986    3.040    0.288   -0.344    0.169   -0.126   -2.373    2.304 
4290.287    0.686   -0.703    1.530   -1.466    3.425   -3.439   -0.453    0.511 
4296.216   -1.636    1.559    2.516   -2.543   -0.484    0.411    2.355   -2.384 
4308.469   -1.607    1.607   -2.452    2.462    1.663   -1.645    1.843   -1.852 
4285.099   -0.887    0.832    2.853   -2.813    2.373   -2.427   -0.406    0.434 
4294.542    2.281   -2.240   -1.526    1.605    2.497   -2.458   -0.988    1.062 
4296.120   -1.959    2.022   -0.997    0.960   -0.070    0.130   -3.151    3.123 
4310.705    2.227   -2.229    1.819   -1.808   -1.680    1.680   -1.919    1.931 
4284.554    1.739   -1.801    1.279   -1.266   -0.268    0.192    3.163   -3.124 
4287.550    0.918   -0.898   -3.447    3.459   -1.130    1.166    0.806   -0.807 
4296.456    2.662   -2.628   -0.376    0.435    2.515   -2.503   -1.101    1.185 
4307.035    1.961   -1.933    0.981   -1.007   -2.662    2.673   -1.696    1.692 
4272.739    0.140   -0.106    0.768   -0.697    3.470   -3.427   -1.425    1.514 
4285.202    3.639   -3.628   -0.046    0.076    0.361   -0.388    1.189   -1.128 
4290.562    0.470   -0.407   -3.459    3.492    0.097   -0.006   -1.559    1.570 
4304.507   -1.151    1.106   -1.439    1.459    1.594   -1.623    2.962   -2.966 
4284.940   -0.956    0.898    3.383   -3.362    1.547   -1.596   -0.008    0.016 
4288.321   -0.479    0.541   -0.721    0.731    1.268   -1.211   -3.512    3.529 
4294.461    2.442   -2.447   -0.586    0.669    2.797   -2.789    0.792   -0.725 
4306.796   -2.767    2.776   -1.562    1.541    1.716   -1.708    1.311   -1.329 
4278.171    0.493   -0.466   -0.569    0.600    1.178   -1.120   -3.565    3.574 
4283.179    0.699   -0.654   -2.472    2.427   -2.823    2.852   -0.430    0.403 
4288.817    2.569   -2.571   -1.679    1.749    1.918   -1.892    1.259   -1.220 
4301.771    2.694   -2.762    2.352   -2.310   -1.307    1.283   -0.424    0.423 
4282.253    3.364   -3.365   -0.958    1.030    0.358   -0.348    1.527   -1.467 
4285.921    0.026   -0.068    1.808   -1.753    3.379   -3.389    0.281   -0.259 
4294.409    0.680   -0.595   -1.912    1.944    1.283   -1.215   -2.990    3.032 
4305.837    1.719   -1.719    2.618   -2.627   -1.270    1.229   -1.815    1.849 
4288.436    2.437   -2.447   -0.110    0.187    2.115   -2.069   -2.067    2.096 
4289.038   -2.765    2.793    0.970   -0.988    1.167   -1.144   -2.183    2.162 
4292.498   -0.119    0.170   -2.544    2.512   -2.008    2.077   -2.061    2.013 
4306.641   -0.979    1.014   -2.706    2.734    2.220   -2.190    1.241   -1.214 
4274.742   -0.905    0.857    3.231   -3.214    1.833   -1.873   -0.199    0.214 
4279.403    1.491   -1.451   -1.404    1.470    3.119   -3.087   -0.849    0.921 
4288.879    3.186   -3.222    1.266   -1.229   -0.493    0.453    1.651   -1.613 
4303.131   -1.236    1.206   -0.791    0.786    1.141   -1.190    3.363   -3.355 
4281.966   -1.560    1.551    0.846   -0.906   -1.522    1.442    3.046   -3.040 
4289.132   -2.402    2.395    2.386   -2.402    1.225   -1.237   -1.320    1.319 
4294.317    2.351   -2.403    2.351   -2.305    1.425   -1.474    1.277   -1.231 
4304.268    0.921   -0.955    1.665   -1.689   -2.985    2.997   -1.486    1.416 
4275.619   -0.498    0.565   -1.054    1.017   -1.030    1.062   -3.485    3.488 
